, -2.0861533714097114
opinionem, -9.050288983827956
videamus, -9.050288983827956
speciem, -9.050288983827956
civitatem, -9.050288983827956
sustulerunt, -9.050288983827956
locus, -9.050288983827956
insit, -9.050288983827956
vitii, -9.050288983827956
generis, -9.050288983827956
exquiritur, -9.050288983827956
aliqui, -9.050288983827956
reddere, -9.050288983827956
facies, -9.050288983827956
indignum, -9.050288983827956
dedissent, -9.050288983827956
excidit, -9.050288983827956
nostro, -9.050288983827956
nero, -9.050288983827956
famam, -9.050288983827956
patres, -9.050288983827956
conscripti, -9.050288983827956
referam, -9.050288983827956
laudare, -9.050288983827956
imperator, -9.050288983827956
periculo, -9.050288983827956
sese, -9.050288983827956
otio, -9.050288983827956
putant, -9.050288983827956
gravius, -9.050288983827956
dicis, -9.050288983827956
audisse, -9.050288983827956
platonem, -9.050288983827956
faciam, -9.050288983827956
velis, -9.050288983827956
noctem, -9.050288983827956
cogitationes, -9.050288983827956
rabiem, -9.050288983827956
antequam, -9.050288983827956
denuo, -9.050288983827956
habebatur, -9.050288983827956
novi, -9.050288983827956
longius, -9.050288983827956
copias, -9.050288983827956
auctionem, -9.050288983827956
mensem, -9.050288983827956
quin, -9.050288983827956
ibi, -9.050288983827956
dignitate, -9.050288983827956
potuerunt, -9.050288983827956
isti, -9.050288983827956
futuram, -9.050288983827956
liceat, -9.050288983827956
contione, -9.050288983827956
agros, -9.050288983827956
xvir, -9.050288983827956
pompeio, -9.050288983827956
consili, -9.050288983827956
tanti, -9.050288983827956
concessit, -9.050288983827956
immo, -9.050288983827956
dignum, -9.050288983827956
praeconem, -9.050288983827956
mentiri, -9.050288983827956
honoribus, -9.050288983827956
civibus, -9.050288983827956
impedimento, -9.050288983827956
sororis, -9.050288983827956
domitium, -9.050288983827956
commune, -9.050288983827956
posterum, -9.050288983827956
illarum, -9.050288983827956
nostis, -9.050288983827956
scilicet, -9.050288983827956
tuum, -9.050288983827956
interrogatus, -9.050288983827956
frequentia, -9.050288983827956
saltem, -9.050288983827956
meas, -9.050288983827956
soli, -9.050288983827956
uero, -9.050288983827956
scelere, -9.050288983827956
videbat, -9.050288983827956
nosset, -9.050288983827956
contemneret, -9.050288983827956
optimos, -9.050288983827956
naturam, -9.050288983827956
iubent, -9.050288983827956
precibus, -9.050288983827956
progeniem, -9.050288983827956
forte, -9.050288983827956
matrimonio, -9.050288983827956
mores, -9.050288983827956
publice, -9.050288983827956
nuntio, -9.050288983827956
responsum, -9.050288983827956
corpori, -9.050288983827956
